Sentence #,Word,POS,Tag
Sentence: 1117,",",",",O
Sentence: 1117,environment,NN,O
Sentence: 1117,for,IN,O
Sentence: 1117,a,DT,O
Sentence: 1117,web,JJ,O
Sentence: 1117,application,NN,O
Sentence: 1117,.,.,O
Sentence: 1118,The,DT,O
Sentence: 1118,training,NN,O
Sentence: 1118,for,IN,O
Sentence: 1118,this,DT,O
Sentence: 1118,role,NN,attribute
Sentence: 1118,should,MD,O
Sentence: 1118,focus,VB,O
Sentence: 1118,on,IN,O
Sentence: 1118,NPT-specific,NNP,O
Sentence: 1118,features,NNS,O
Sentence: 1118,",",",",O
Sentence: 1118,such,JJ,O
Sentence: 1118,as,IN,O
Sentence: 1118,configurations,NNS,attribute
Sentence: 1118,of,IN,O
Sentence: 1118,modules,NNS,network_component
Sentence: 1118,that,WDT,O
Sentence: 1118,are,VBP,O
Sentence: 1118,developed,VBN,O
Sentence: 1118,by,IN,O
Sentence: 1118,Nodes,NNP,O
Sentence: 1118,.,.,O
Sentence: 1119,Modules,NNS,network_component
Sentence: 1119,must,MD,O
Sentence: 1119,be,VB,O
Sentence: 1119,shipped,VBN,O
Sentence: 1119,with,IN,O
Sentence: 1119,sufficient,JJ,O
Sentence: 1119,documentation,NN,O
Sentence: 1119,to,TO,O
Sentence: 1119,enable,VB,O
Sentence: 1119,technical,JJ,O
Sentence: 1119,administrators,NNS,actor
Sentence: 1119,to,TO,O
Sentence: 1119,successfully,RB,O
Sentence: 1119,install,VB,action
Sentence: 1119,and,CC,O
Sentence: 1119,configure,VB,action
Sentence: 1119,them,PRP,O
Sentence: 1119,.,.,O
Sentence: 1120,Technical,JJ,O
Sentence: 1120,administrators,NNS,actor
Sentence: 1120,of,IN,O
Sentence: 1120,Nodes,NNP,O
Sentence: 1120,are,VBP,O
Sentence: 1120,encouraged,VBN,O
Sentence: 1120,to,TO,O
Sentence: 1120,work,VB,O
Sentence: 1120,together,RB,O
Sentence: 1120,to,TO,O
Sentence: 1120,compile,VB,O
Sentence: 1120,documentations,NNS,O
Sentence: 1120,in,IN,O
Sentence: 1120,a,DT,O
Sentence: 1120,common,JJ,O
Sentence: 1120,repository,NN,O
Sentence: 1120,",",",",O
Sentence: 1120,which,WDT,O
Sentence: 1120,could,MD,O
Sentence: 1120,be,VB,O
Sentence: 1120,useful,JJ,O
Sentence: 1120,for,IN,O
Sentence: 1120,themselves,PRP,O
Sentence: 1120,as,IN,O
Sentence: 1120,reminders,NNS,O
Sentence: 1120,or,CC,O
Sentence: 1120,step-by-step,NN,O
Sentence: 1120,guides,NNS,O
Sentence: 1120,when,WRB,O
Sentence: 1120,starting,VBG,O
Sentence: 1120,new,JJ,state
Sentence: 1120,components,NNS,O
Sentence: 1120,.,.,O
Sentence: 1121,Developers,NNS,O
Sentence: 1121,:,:,O
Sentence: 1121,Programming,VBG,O
Sentence: 1121,skills,NNS,O
Sentence: 1121,in,IN,O
Sentence: 1121,the,DT,O
Sentence: 1121,language,NN,attribute
Sentence: 1121,of,IN,O
Sentence: 1121,choice,NN,O
Sentence: 1121,of,IN,O
Sentence: 1121,various,JJ,O
Sentence: 1121,NPT,NNP,O
Sentence: 1121,components,NNS,O
Sentence: 1121,.,.,O
Sentence: 1122,Developers,NNS,O
Sentence: 1122,should,MD,O
Sentence: 1122,honor,VB,O
Sentence: 1122,conventions,NNS,O
Sentence: 1122,in,IN,O
Sentence: 1122,coding,NN,O
Sentence: 1122,and,CC,O
Sentence: 1122,also,RB,O
Sentence: 1122,provide,VB,O
Sentence: 1122,good,JJ,O
Sentence: 1122,comments,NNS,O
Sentence: 1122,on,IN,O
Sentence: 1122,his/her,NN,O
Sentence: 1122,code,NN,O
Sentence: 1122,",",",",O
Sentence: 1122,which,WDT,O
Sentence: 1122,should,MD,O
Sentence: 1122,allow,VB,O
Sentence: 1122,collaborator,NN,O
Sentence: 1122,to,TO,O
Sentence: 1122,easily,RB,O
Sentence: 1122,follow,VB,O
Sentence: 1122,.,.,O
Sentence: 1123,The,DT,O
Sentence: 1123,training,NN,O
Sentence: 1123,for,IN,O
Sentence: 1123,this,DT,O
Sentence: 1123,role,NN,attribute
Sentence: 1123,will,MD,O
Sentence: 1123,rely,VB,O
Sentence: 1123,on,IN,O
Sentence: 1123,developers,NNS,O
Sentence: 1123,sharing,VBG,O
Sentence: 1123,experiences,NNS,O
Sentence: 1123,as,IN,O
Sentence: 1123,a,DT,O
Sentence: 1123,group,NN,O
Sentence: 1123,while,IN,O
Sentence: 1123,programming,VBG,O
Sentence: 1123,for,IN,O
Sentence: 1123,NPT,NNP,O
Sentence: 1123,.,.,O
Sentence: 1124,The,DT,O
Sentence: 1124,repository,NN,O
Sentence: 1124,for,IN,O
Sentence: 1124,training,NN,O
Sentence: 1124,materials,NNS,O
Sentence: 1124,",",",",O
Sentence: 1124,while,IN,O
Sentence: 1124,it,PRP,O
Sentence: 1124,supports,VBZ,O
Sentence: 1124,community,NN,O
Sentence: 1124,interactions,NNS,O
Sentence: 1124,of,IN,O
Sentence: 1124,different,JJ,O
Sentence: 1124,roles,NNS,attribute
Sentence: 1124,",",",",O
Sentence: 1124,can,MD,O
Sentence: 1124,be,VB,O
Sentence: 1124,organized,VBN,O
Sentence: 1124,in,IN,O
Sentence: 1124,various,JJ,O
Sentence: 1124,forms,NNS,O
Sentence: 1124,",",",",O
Sentence: 1124,i.e,NN,O
Sentence: 1124,.,.,O
Sentence: 1125,forums,NNS,O
Sentence: 1125,",",",",O
Sentence: 1125,mailing,VBG,O
Sentence: 1125,lists,NNS,O
Sentence: 1125,and,CC,O
Sentence: 1125,wikis,NN,O
Sentence: 1125,.,.,O
Sentence: 1126,Some,DT,O
Sentence: 1126,are,VBP,O
Sentence: 1126,possible,JJ,O
Sentence: 1126,by,IN,O
Sentence: 1126,utilizing,VBG,O
Sentence: 1126,existing,VBG,O
Sentence: 1126,GBIF,NNP,O
Sentence: 1126,channels,NNS,O
Sentence: 1126,",",",",O
Sentence: 1126,and,CC,O
Sentence: 1126,others,NNS,O
Sentence: 1126,might,MD,O
Sentence: 1126,be,VB,O
Sentence: 1126,best,RBS,O
Sentence: 1126,using,VBG,O
Sentence: 1126,ready,JJ,O
Sentence: 1126,solutions,NNS,O
Sentence: 1126,like,IN,O
Sentence: 1126,Source,NNP,O
Sentence: 1126,Forge,NNP,O
Sentence: 1126,or,CC,O
Sentence: 1126,Google,NNP,O
Sentence: 1126,Codes,NNP,O
Sentence: 1126,.,.,O
Sentence: 1127,Nodes,NNS,O
Sentence: 1127,with,IN,O
Sentence: 1127,capacities,NNS,O
Sentence: 1127,should,MD,O
Sentence: 1127,engage,VB,O
Sentence: 1127,in,IN,O
Sentence: 1127,helpdesk,NN,O
Sentence: 1127,",",",",O
Sentence: 1127,supporting,VBG,O
Sentence: 1127,and,CC,O
Sentence: 1127,mentoring,VBG,O
Sentence: 1127,activities,NNS,O
Sentence: 1127,with,IN,O
Sentence: 1127,the,DT,O
Sentence: 1127,less,RBR,O
Sentence: 1127,developed,JJ,O
Sentence: 1127,",",",",O
Sentence: 1127,so,RB,O
Sentence: 1127,more,JJR,O
Sentence: 1127,and,CC,O
Sentence: 1127,more,JJR,O
Sentence: 1127,nodes,NNS,O
Sentence: 1127,can,MD,O
Sentence: 1127,perform,VB,O
Sentence: 1127,tasks,NNS,O
Sentence: 1127,related,VBN,O
Sentence: 1127,to,TO,O
Sentence: 1127,NPT,NNP,O
Sentence: 1127,.,.,O
Sentence: 1128,For,IN,O
Sentence: 1128,the,DT,O
Sentence: 1128,Nodes,NNP,O
Sentence: 1128,Portal,NNP,network_component
Sentence: 1128,Toolkit,NNP,O
Sentence: 1128,a,DT,O
Sentence: 1128,project,NN,O
Sentence: 1128,website,NN,O
Sentence: 1128,will,MD,O
Sentence: 1128,be,VB,O
Sentence: 1128,set,VBN,O
Sentence: 1128,up,RP,O
Sentence: 1128,.,.,O
Sentence: 1129,This,DT,O
Sentence: 1129,website,NN,O
Sentence: 1129,should,MD,O
Sentence: 1129,be,VB,O
Sentence: 1129,the,DT,O
Sentence: 1129,one,CD,O
Sentence: 1129,stop,NN,O
Sentence: 1129,shop,NN,O
Sentence: 1129,for,IN,O
Sentence: 1129,getting,VBG,O
Sentence: 1129,information,NN,attribute
Sentence: 1129,and,CC,O
Sentence: 1129,material,NN,O
Sentence: 1129,for,IN,O
Sentence: 1129,the,DT,O
Sentence: 1129,Nodes,NNP,O
Sentence: 1129,Portal,NNP,network_component
Sentence: 1129,Toolkit,NNP,O
Sentence: 1129,.,.,O
Sentence: 1130,The,DT,O
Sentence: 1130,Nodes,NNP,O
Sentence: 1130,Portal,NNP,network_component
Sentence: 1130,Toolkit,NNP,O
Sentence: 1130,website,NN,O
Sentence: 1130,will,MD,O
Sentence: 1130,be,VB,O
Sentence: 1130,running,VBG,O
Sentence: 1130,on,IN,O
Sentence: 1130,Drupal,NNP,O
Sentence: 1130,",",",",O
Sentence: 1130,so,IN,O
Sentence: 1130,visitors,NNS,actor
Sentence: 1130,can,MD,O
Sentence: 1130,instantly,RB,O
Sentence: 1130,experience,VB,O
Sentence: 1130,the,DT,O
Sentence: 1130,look,NN,O
Sentence: 1130,and,CC,O
Sentence: 1130,feel,NN,O
Sentence: 1130,of,IN,O
Sentence: 1130,a,DT,O
Sentence: 1130,customized,JJ,O
Sentence: 1130,Drupal,NNP,O
Sentence: 1130,site,NN,O
Sentence: 1130,.,.,O
Sentence: 1131,The,DT,O
Sentence: 1131,Nodes,NNP,O
Sentence: 1131,Portal,NNP,network_component
Sentence: 1131,Toolkit,NNP,O
Sentence: 1131,project,NN,O
Sentence: 1131,site,NN,O
Sentence: 1131,should,MD,O
Sentence: 1131,:,:,O
Sentence: 1131,Provide,VB,O
Sentence: 1131,relevant,JJ,O
Sentence: 1131,information,NN,attribute
Sentence: 1131,on,IN,O
Sentence: 1131,the,DT,O
Sentence: 1131,Nodes,NNP,O
Sentence: 1131,Portal,NNP,network_component
Sentence: 1131,Toolkit,NNP,O
Sentence: 1131,from,IN,O
Sentence: 1131,the,DT,O
Sentence: 1131,layman,NN,O
Sentence: 1131,to,TO,O
Sentence: 1131,the,DT,O
Sentence: 1131,more,RBR,O
Sentence: 1131,experienced,JJ,O
Sentence: 1131,visitor,NN,actor
Sentence: 1131,.,.,O
Sentence: 1132,Provide,NNP,O
Sentence: 1132,user,VBD,O
Sentence: 1132,support,NN,O
Sentence: 1132,to,TO,O
Sentence: 1132,Nodes,NNP,O
Sentence: 1132,.,.,O
Sentence: 1133,Provide,NNP,O
Sentence: 1133,links,VBZ,O
Sentence: 1133,to,TO,O
Sentence: 1133,relevant,VB,O
Sentence: 1133,documentation,NN,O
Sentence: 1133,.,.,O
Sentence: 1134,Provide,VB,O
Sentence: 1134,the,DT,O
Sentence: 1134,place,NN,O
Sentence: 1134,where,WRB,O
Sentence: 1134,experiences,NNS,O
Sentence: 1134,on,IN,O
Sentence: 1134,deploying,VBG,O
Sentence: 1134,or,CC,O
Sentence: 1134,developing,VBG,O
Sentence: 1134,the,DT,O
Sentence: 1134,Nodes,NNP,O
Sentence: 1134,Portal,NNP,network_component
Sentence: 1134,Toolkit,NNP,O
Sentence: 1134,can,MD,O
Sentence: 1134,be,VB,O
Sentence: 1134,logged,VBN,O
Sentence: 1134,.,.,O
Sentence: 1135,Be,VB,O
Sentence: 1135,the,DT,O
Sentence: 1135,place,NN,O
Sentence: 1135,where,WRB,O
Sentence: 1135,Nodes,NNP,O
Sentence: 1135,can,MD,O
Sentence: 1135,download,VB,action
Sentence: 1135,modules,NNS,network_component
Sentence: 1135,for,IN,O
Sentence: 1135,their,PRP$,O
Sentence: 1135,instance,NN,O
Sentence: 1135,of,IN,O
Sentence: 1135,Nodes,NNP,O
Sentence: 1135,Portal,NNP,network_component
Sentence: 1135,Toolkit,NNP,O
Sentence: 1135,.,.,O
Sentence: 1136,Be,VB,O
Sentence: 1136,the,DT,O
Sentence: 1136,place,NN,O
Sentence: 1136,where,WRB,O
Sentence: 1136,links,NNS,O
Sentence: 1136,to,TO,O
Sentence: 1136,relevant/promoted,VB,O
Sentence: 1136,Drupal,NNP,O
Sentence: 1136,modules,NNS,network_component
Sentence: 1136,can,MD,O
Sentence: 1136,be,VB,O
Sentence: 1136,found,VBN,O
Sentence: 1136,.,.,O
Sentence: 1137,Aggregate,NNP,O
Sentence: 1137,through,IN,O
Sentence: 1137,RSS,NNP,O
Sentence: 1137,feeds,NNS,O
Sentence: 1137,relevant,JJ,O
Sentence: 1137,information,NN,attribute
Sentence: 1137,coming,VBG,O
Sentence: 1137,from,IN,O
Sentence: 1137,deployed,VBN,O
Sentence: 1137,GBIF,NNP,O
Sentence: 1137,sites,NNS,O
Sentence: 1137,in,IN,O
Sentence: 1137,the,DT,O
Sentence: 1137,Nodes,NNP,O
Sentence: 1137,Portal,NNP,network_component
Sentence: 1137,Toolkit,NNP,O
Sentence: 1137,framework,NN,O
Sentence: 1137,.,.,O
Sentence: 1138,The,DT,O
Sentence: 1138,Nodes,NNP,O
Sentence: 1138,Portal,NNP,network_component
Sentence: 1138,Toolkit,NNP,O
Sentence: 1138,project,NN,O
Sentence: 1138,site,NN,O
Sentence: 1138,will,MD,O
Sentence: 1138,have,VB,O
Sentence: 1138,the,DT,O
Sentence: 1138,URL,NNP,O
Sentence: 1138,http,NN,O
Sentence: 1138,:,:,O
Sentence: 1138,//npt.gbif.org,NN,O
Sentence: 1138,and,CC,O
Sentence: 1138,the,DT,O
Sentence: 1138,alias,JJ,O
Sentence: 1138,http,NN,O
Sentence: 1138,:,:,O
Sentence: 1138,//nodesportaltoolkit.org,NN,O
Sentence: 1138,.,.,O
Sentence: 1139,Potential,JJ,O
Sentence: 1139,linkages,NNS,O
Sentence: 1139,can,MD,O
Sentence: 1139,be,VB,O
Sentence: 1139,made,VBN,O
Sentence: 1139,with,IN,O
Sentence: 1139,the,DT,O
Sentence: 1139,GBIF,NNP,O
Sentence: 1139,Online,NNP,O
Sentence: 1139,Resource,NNP,O
Sentence: 1139,Center,NNP,O
Sentence: 1139,and,CC,O
Sentence: 1139,the,DT,O
Sentence: 1139,GBIF,NNP,O
Sentence: 1139,Community,NNP,O
Sentence: 1139,Site,NNP,O
Sentence: 1139,to,TO,O
Sentence: 1139,show,VB,O
Sentence: 1139,general,JJ,O
Sentence: 1139,relevant,JJ,O
Sentence: 1139,communication,NN,O
Sentence: 1139,on,IN,O
Sentence: 1139,the,DT,O
Sentence: 1139,Nodes,NNP,O
Sentence: 1139,Portal,NNP,network_component
Sentence: 1139,Toolkit,NNP,O
Sentence: 1139,elsewhere,RB,O
Sentence: 1139,.,.,O
Sentence: 1140,National,NNP,O
Sentence: 1140,and,CC,O
Sentence: 1140,thematic,JJ,O
Sentence: 1140,portals,NNS,network_component
Sentence: 1140,will,MD,O
Sentence: 1140,have,VB,O
Sentence: 1140,the,DT,O
Sentence: 1140,means,NNS,O
Sentence: 1140,to,TO,O
Sentence: 1140,be,VB,O
Sentence: 1140,customized,VBN,O
Sentence: 1140,by,IN,O
Sentence: 1140,their,PRP$,O
Sentence: 1140,respective,JJ,O
Sentence: 1140,administrators,NNS,actor
Sentence: 1140,and,CC,O
Sentence: 1140,it,PRP,O
Sentence: 1140,is,VBZ,O
Sentence: 1140,assumed,VBN,O
Sentence: 1140,that,RB,O
Sentence: 1140,",",",",O
Sentence: 1140,as,IN,O
Sentence: 1140,the,DT,O
Sentence: 1140,capacity,NN,O
Sentence: 1140,of,IN,O
Sentence: 1140,administrators,NNS,actor
Sentence: 1140,grows,NNS,O
Sentence: 1140,",",",",O
Sentence: 1140,there,EX,O
Sentence: 1140,will,MD,O
Sentence: 1140,be,VB,O
Sentence: 1140,increased,VBN,O
Sentence: 1140,customization,NN,O
Sentence: 1140,of,IN,O
Sentence: 1140,the,DT,O
Sentence: 1140,sites,NNS,O
Sentence: 1140,.,.,O
Sentence: 1141,It,PRP,O
Sentence: 1141,is,VBZ,O
Sentence: 1141,important,JJ,O
Sentence: 1141,that,IN,O
Sentence: 1141,this,DT,O
Sentence: 1141,capability,NN,O
Sentence: 1141,is,VBZ,O
Sentence: 1141,supported,VBN,O
Sentence: 1141,",",",",O
Sentence: 1141,as,IN,O
Sentence: 1141,customized,JJ,O
Sentence: 1141,interfaces,NNS,O
Sentence: 1141,are,VBP,O
Sentence: 1141,a,DT,O
Sentence: 1141,sign,NN,O
Sentence: 1141,of,IN,O
Sentence: 1141,ownership,NN,O
Sentence: 1141,and,CC,O
Sentence: 1141,uptake,NN,O
Sentence: 1141,of,IN,O
Sentence: 1141,the,DT,O
Sentence: 1141,NPT,NNP,O
Sentence: 1141,.,.,O
Sentence: 1142,It,PRP,O
Sentence: 1142,does,VBZ,O
Sentence: 1142,need,VB,O
Sentence: 1142,to,TO,O
Sentence: 1142,be,VB,O
Sentence: 1142,balanced,VBN,O
Sentence: 1142,by,IN,O
Sentence: 1142,a,DT,O
Sentence: 1142,policy,NN,O
Sentence: 1142,for,IN,O
Sentence: 1142,ensuring,VBG,O
Sentence: 1142,that,DT,O
Sentence: 1142,GBIF,NNP,O
Sentence: 1142,and,CC,O
Sentence: 1142,partnering,VBG,O
Sentence: 1142,initiatives,NNS,O
Sentence: 1142,that,WDT,O
Sentence: 1142,support,VBP,O
Sentence: 1142,NPT,NNP,O
Sentence: 1142,are,VBP,O
Sentence: 1142,also,RB,O
Sentence: 1142,given,VBN,O
Sentence: 1142,visibility,NN,O
Sentence: 1142,.,.,O
Sentence: 1143,The,DT,O
Sentence: 1143,policy,NN,O
Sentence: 1143,will,MD,O
Sentence: 1143,be,VB,O
Sentence: 1143,that,IN,O
Sentence: 1143,the,DT,O
Sentence: 1143,majority,NN,O
Sentence: 1143,of,IN,O
Sentence: 1143,screen,JJ,O
Sentence: 1143,real,JJ,O
Sentence: 1143,estate,NN,O
Sentence: 1143,for,IN,O
Sentence: 1143,the,DT,O
Sentence: 1143,NPT,NNP,O
Sentence: 1143,will,MD,O
Sentence: 1143,be,VB,O
Sentence: 1143,entirely,RB,O
Sentence: 1143,customizable,JJ,O
Sentence: 1143,with,IN,O
Sentence: 1143,the,DT,O
Sentence: 1143,exception,NN,O
Sentence: 1143,of,IN,O
Sentence: 1143,a,DT,O
Sentence: 1143,small,JJ,O
Sentence: 1143,footer,NN,O
Sentence: 1143,section,NN,O
Sentence: 1143,that,WDT,O
Sentence: 1143,will,MD,O
Sentence: 1143,link,VB,O
Sentence: 1143,to,TO,O
Sentence: 1143,a,DT,O
Sentence: 1143,NPT,NNP,O
Sentence: 1143,master,NN,O
Sentence: 1143,foot,NN,O
Sentence: 1143,",",",",O
Sentence: 1143,accessible,JJ,O
Sentence: 1143,via,IN,O
Sentence: 1143,a,DT,O
Sentence: 1143,URL,NNP,O
Sentence: 1143,",",",",O
Sentence: 1143,that,WDT,O
Sentence: 1143,will,MD,O
Sentence: 1143,be,VB,O
Sentence: 1143,displayed,VBN,O
Sentence: 1143,in,IN,O
Sentence: 1143,all,DT,O
Sentence: 1143,NPT,NNP,O
Sentence: 1143,instances,NNS,O
Sentence: 1143,.,.,O
Sentence: 1144,The,DT,O
Sentence: 1144,footer,NN,O
Sentence: 1144,can,MD,O
Sentence: 1144,also,RB,O
Sentence: 1144,contain,VB,O
Sentence: 1144,a,DT,O
Sentence: 1144,link,NN,O
Sentence: 1144,to,TO,O
Sentence: 1144,a,DT,O
Sentence: 1144,general,JJ,O
Sentence: 1144,“,NN,O
Sentence: 1144,about,IN,O
Sentence: 1144,”,JJ,O
Sentence: 1144,page,NN,web_component
Sentence: 1144,",",",",O
Sentence: 1144,available,JJ,O
Sentence: 1144,on,IN,O
Sentence: 1144,the,DT,O
Sentence: 1144,general,JJ,O
Sentence: 1144,NPT,NNP,O
Sentence: 1144,website,NN,O
Sentence: 1144,",",",",O
Sentence: 1144,and,CC,O
Sentence: 1144,mentioning,VBG,O
Sentence: 1144,the,DT,O
Sentence: 1144,contributors,NNS,O
Sentence: 1144,to,TO,O
Sentence: 1144,the,DT,O
Sentence: 1144,various,JJ,O
Sentence: 1144,modules,NNS,network_component
Sentence: 1144,composing,VBG,O
Sentence: 1144,the,DT,O
Sentence: 1144,NPT,NNP,O
Sentence: 1144,",",",",O
Sentence: 1144,as,RB,O
Sentence: 1144,well,RB,O
Sentence: 1144,as,IN,O
Sentence: 1144,the,DT,O
Sentence: 1144,actors,NNS,O
Sentence: 1144,which,WDT,O
Sentence: 1144,have,VBP,O
Sentence: 1144,significantly,RB,O
Sentence: 1144,contributed,VBN,O
Sentence: 1144,to,TO,O
Sentence: 1144,the,DT,O
Sentence: 1144,project,NN,O
Sentence: 1144,.,.,O
Sentence: 1145,The,DT,O
Sentence: 1145,aim,NN,O
Sentence: 1145,of,IN,O
Sentence: 1145,the,DT,O
Sentence: 1145,NPT,NNP,O
Sentence: 1145,project,NN,O
Sentence: 1145,was,VBD,O
Sentence: 1145,to,TO,O
Sentence: 1145,support,VB,O
Sentence: 1145,and,CC,O
Sentence: 1145,enable,VB,O
Sentence: 1145,GBIF,NNP,O
Sentence: 1145,Participants,NNPS,O
Sentence: 1145,to,TO,O
Sentence: 1145,easily,RB,O
Sentence: 1145,deploy,VB,O
Sentence: 1145,",",",",O
Sentence: 1145,maintain,VB,O
Sentence: 1145,and,CC,O
Sentence: 1145,extend,VB,O
Sentence: 1145,biodiversity,NN,O
Sentence: 1145,data,NNS,O
Sentence: 1145,portals,NNS,network_component
Sentence: 1145,at,IN,O
Sentence: 1145,national,JJ,O
Sentence: 1145,",",",",O
Sentence: 1145,regional,JJ,O
Sentence: 1145,or,CC,O
Sentence: 1145,thematic,JJ,O
Sentence: 1145,levels,NNS,O
Sentence: 1145,.,.,O
Sentence: 1146,This,DT,O
Sentence: 1146,document,NN,O
Sentence: 1146,provides,VBZ,O
Sentence: 1146,a,DT,O
Sentence: 1146,high-level,NN,O
Sentence: 1146,",",",",O
Sentence: 1146,integrative,JJ,O
Sentence: 1146,",",",",O
Sentence: 1146,overview,NN,O
Sentence: 1146,of,IN,O
Sentence: 1146,the,DT,O
Sentence: 1146,Nodes,NNP,O
Sentence: 1146,Portal,NNP,network_component
Sentence: 1146,Toolkit,NNP,O
Sentence: 1146,(,(,O
Sentence: 1146,NPT,NNP,O
Sentence: 1146,),),O
Sentence: 1146,project,NN,O
Sentence: 1146,",",",",O
Sentence: 1146,describing,VBG,O
Sentence: 1146,it,PRP,O
Sentence: 1146,both,DT,O
Sentence: 1146,as,IN,O
Sentence: 1146,a,DT,O
Sentence: 1146,product,NN,O
Sentence: 1146,and,CC,O
Sentence: 1146,as,IN,O
Sentence: 1146,a,DT,O
Sentence: 1146,community-driven,JJ,O
Sentence: 1146,process,NN,O
Sentence: 1146,",",",",O
Sentence: 1146,and,CC,O
Sentence: 1146,proposing,VBG,O
Sentence: 1146,a,DT,O
Sentence: 1146,phased,JJ,O
Sentence: 1146,approach,NN,O
Sentence: 1146,for,IN,O
Sentence: 1146,its,PRP$,O
Sentence: 1146,development,NN,O
Sentence: 1146,.,.,O
Sentence: 1147,Besides,IN,O
Sentence: 1147,the,DT,O
Sentence: 1147,technical,JJ,O
Sentence: 1147,vision,NN,O
Sentence: 1147,",",",",O
Sentence: 1147,this,DT,O
Sentence: 1147,document,NN,O
Sentence: 1147,embeds,VBZ,O
Sentence: 1147,a,DT,O
Sentence: 1147,management,NN,O
Sentence: 1147,model,NN,O
Sentence: 1147,and,CC,O
Sentence: 1147,a,DT,O
Sentence: 1147,communication,NN,O
Sentence: 1147,strategy,NN,O
Sentence: 1147,based,VBN,O
Sentence: 1147,upon,IN,O
Sentence: 1147,principles,NNS,O
Sentence: 1147,of,IN,O
Sentence: 1147,transparency,NN,O
Sentence: 1147,",",",",O
Sentence: 1147,clarity,NN,O
Sentence: 1147,",",",",O
Sentence: 1147,and,CC,O
Sentence: 1147,interchange,NN,O
Sentence: 1147,among,IN,O
Sentence: 1147,those,DT,O
Sentence: 1147,participating,VBG,O
Sentence: 1147,in,IN,O
Sentence: 1147,the,DT,O
Sentence: 1147,development,NN,O
Sentence: 1147,and,CC,O
Sentence: 1147,use,NN,O
Sentence: 1147,of,IN,O
Sentence: 1147,the,DT,O
Sentence: 1147,NPT,NNP,O
Sentence: 1147,.,.,O
Sentence: 1148,During,IN,O
Sentence: 1148,the,DT,O
Sentence: 1148,coordinated,JJ,O
Sentence: 1148,phase,NN,O
Sentence: 1148,of,IN,O
Sentence: 1148,the,DT,O
Sentence: 1148,NPT,NNP,O
Sentence: 1148,project,NN,O
Sentence: 1148,",",",",O
Sentence: 1148,it,PRP,O
Sentence: 1148,appeared,VBD,O
Sentence: 1148,clearly,RB,O
Sentence: 1148,that,IN,O
Sentence: 1148,both,CC,O
Sentence: 1148,the,DT,O
Sentence: 1148,complexity,NN,O
Sentence: 1148,of,IN,O
Sentence: 1148,its,PRP$,O
Sentence: 1148,scope,NN,O
Sentence: 1148,and,CC,O
Sentence: 1148,the,DT,O
Sentence: 1148,heterogeneity,NN,O
Sentence: 1148,of,IN,O
Sentence: 1148,the,DT,O
Sentence: 1148,needs,NNS,O
Sentence: 1148,expressed,VBN,O
Sentence: 1148,by,IN,O
Sentence: 1148,the,DT,O
Sentence: 1148,community,NN,O
Sentence: 1148,requires,VBZ,O
Sentence: 1148,a,DT,O
Sentence: 1148,phased,JJ,O
Sentence: 1148,",",",",O
Sentence: 1148,coordinated,VBD,O
Sentence: 1148,development,NN,O
Sentence: 1148,of,IN,O
Sentence: 1148,its,PRP$,O
Sentence: 1148,various,JJ,O
Sentence: 1148,components,NNS,O
Sentence: 1148,:,:,O
Sentence: 1148,applying,VBG,O
Sentence: 1148,a,DT,O
Sentence: 1148,“,JJ,O
Sentence: 1148,one-size-fits-all,JJ,O
Sentence: 1148,”,NN,O
Sentence: 1148,approach,NN,O
Sentence: 1148,will,MD,O
Sentence: 1148,not,RB,O
Sentence: 1148,work,VB,O
Sentence: 1148,.,.,O
Sentence: 1149,The,DT,O
Sentence: 1149,development,NN,O
Sentence: 1149,of,IN,O
Sentence: 1149,the,DT,O
Sentence: 1149,NPT,NNP,O
Sentence: 1149,",",",",O
Sentence: 1149,as,IN,O
Sentence: 1149,delineated,VBN,O
Sentence: 1149,in,IN,O
Sentence: 1149,this,DT,O
Sentence: 1149,document,NN,O
Sentence: 1149,",",",",O
Sentence: 1149,will,MD,O
Sentence: 1149,require,VB,O
Sentence: 1149,a,DT,O
Sentence: 1149,substantial,JJ,O
Sentence: 1149,effort,NN,O
Sentence: 1149,from,IN,O
Sentence: 1149,the,DT,O
Sentence: 1149,GBIF,NNP,O
Sentence: 1149,community,NN,O
Sentence: 1149,for,IN,O
Sentence: 1149,the,DT,O
Sentence: 1149,project,NN,O
Sentence: 1149,to,TO,O
Sentence: 1149,reach,VB,O
Sentence: 1149,its,PRP$,O
Sentence: 1149,ambitious,JJ,O
Sentence: 1149,objectives,NNS,O
Sentence: 1149,",",",",O
Sentence: 1149,but,CC,O
Sentence: 1149,the,DT,O
Sentence: 1149,capacity,NN,O
Sentence: 1149,is,VBZ,O
Sentence: 1149,available,JJ,O
Sentence: 1149,",",",",O
Sentence: 1149,and,CC,O
Sentence: 1149,needs,VBZ,O
Sentence: 1149,to,TO,O
Sentence: 1149,be,VB,O
Sentence: 1149,mobilized,VBN,O
Sentence: 1149,",",",",O
Sentence: 1149,taking,VBG,O
Sentence: 1149,advantage,NN,O
Sentence: 1149,of,IN,O
Sentence: 1149,the,DT,O
Sentence: 1149,inertia,NN,O
Sentence: 1149,created,VBD,O
Sentence: 1149,during,IN,O
Sentence: 1149,the,DT,O
Sentence: 1149,coordinated,JJ,O
Sentence: 1149,phase,NN,O
Sentence: 1149,.,.,O
Sentence: 1150,NPT,NNP,O
